date,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,INNBCL,STO,TAGZ5,CRO,ADA,LINK
20200201,0.0166361462827537,0.012524482704242,0.0409169778017205,0.00204195325478886,0.00779703885960978,0.00325957492802847,0.0030837980867448,0.00889969631402643,0,0,0,0,0,0
20200202,0.0230869640814866,0.0124534767786453,0.0461395548908196,0.00181042227083522,0.0218030860779369,0.00159321077078943,0.0205988971844866,0.00883548186138395,0,0,0,0,0,0
20200203,0.0258102388256824,0.0129381779926139,0.0396360408794536,0.00212834217309704,0.00901571439551217,0.0772387321039088,0.0221297657393803,0.00949547267386248,0,0,0,0,0,0
20200204,0.024278508742488,0.0175960047185079,0.0382151257775968,0.00609703043350461,0.00157014638815788,0.0713385103622823,0.0016670871327964,0.00555941672182953,0,0,0,0,0,0
20200205,0.0255670230127044,0.0241450979059334,0.0168941043585678,0.00572351489532807,0.000279490368075319,0.00530933590672784,0.00310967854647671,0.0252892844187196,0,0,0,0,0,0
20200206,0.0221829610522079,0.0255452910202929,0.0451405392668961,0.00445435984394405,0.000000235443441593909,0.00442206629183741,0.00565396971346907,0.0117301064480308,0,0,0,0,0,0
20200207,0.0794277518527194,0.023712372889148,0.0291697829043804,0.00320908609391335,0.00191701696499553,0.00377084934689315,0.00298498907805318,0.0114134263234819,0,0,0,0,0,0
20200208,0.0650999139639378,0.0186429727505214,0.034163420275164,0.00282848587858399,0.00104474052411133,0.00306629428186942,0.0024322048669002,0.040593564891167,0,0,0,0,0,0
20200209,0.0260428200627226,0.0166068643637942,0.0458169604863161,0.00239400096474156,0.0019775878942739,0.00905542455351642,0.00379723084250795,0.0424714309596713,0,0,0,0,0,0
20200210,0.0380113340061375,0.0161728009047658,0.0272273729505021,0.00225633152035011,0.00221611879994487,0.00640477366608896,0.00279059904591634,0.0424182559006294,0,0,0,0,0,0
20200211,0.0395508588047001,0.0207905264902828,0.00876882979384364,0.00525887565365327,0.000913143807555469,0.0119414430569212,0.00344605039633459,0.036710600423224,0,0,0,0,0,0
20200212,0.0315713224925775,0.0241155642523964,0.00278594957920282,0.00324311483199443,0.00190330212105988,0.00886081263411385,0.00274003860611979,0.0186118954023129,0,0,0,0,0,0
20200213,0.0270666826305439,0.0282745553928045,0.00419622377754253,0.00523758829656635,0.000819417661035067,0.00675268558143555,0.00188356884795792,0.00916722229373916,0,0,0,0,0,0
20200214,0.0360362046975346,0.0224399773783168,0.00558586084761747,0.00499343917159548,0.0046296538002322,0.00174695042439591,0.0017813556490622,0.00984814199834769,0,0,0,0,0,0
20200215,0.06353378421479,0.01909710643364,0.0265576909497952,0.00501011218888394,0.00592683169568582,0.0144077707653608,0.00544709419002608,0.00591628386849592,0,0,0,0,0,0
20200216,0.057660223734592,0.0192277465724348,0.0301250130950991,0.00524249103231411,0.00585871479592743,0.0136214709379725,0.0118681419428361,0.0157909860541456,0,0,0,0,0,0
20200217,0.0392393438451772,0.0188499455265947,0.0367689366128268,0.0062866113732282,0.00542962345027557,0.0186471095540035,0.0124096312031834,0.00918819050297076,0,0,0,0,0,0
20200218,0.0261307356278642,0.0194475651568468,0.00379695225413172,0.00312191965048917,0.0033411211543456,0.0132026002324689,0.00843551397940307,0.0287365214864508,0,0,0,0,0,0
20200219,0.0307983614182637,0.0174574310754751,0.00210827408198062,0.00126567072036788,0.00683796454749851,0.0108333504008311,0.00187064916327264,0.0123030398983822,0,0,0,0,0,0
20200220,0.0304910693477883,0.00506055570114629,0.00235986677637356,0.00383324591295066,0.00701936273460699,0.0125749024928844,0.00221530188978662,0.011378703250331,0,0,0,0,0,0
20200221,0.0418911943287354,0.00723597664849603,0.00242100967432876,0.0019030639383311,0.0107950931580246,0.294977856822959,0.0028395152762625,0.0146244812841581,0,0,0,0,0,0
20200222,0.045474793862951,0.00769702539333134,0.00191639662029959,0.00227416214821156,0.00773503819509847,0.0153357338209469,0.00355047359362237,0.0148106096923436,0,0,0,0,0,0
20200223,0.0349466737731103,0.017811627962683,0.0019197353356237,0.00231571935999718,0.00789208188708541,0.0156033389299578,0.00317684455988811,0.0144867681935745,0,0,0,0,0,0
20200224,0.0361430112051171,0.0018056826562888,0.00192316804217668,0.00312948040804692,0.0080633319793203,0.0150874422565025,0.00422473718302528,0.000406336876872065,0,0,0,0,0,0
20200225,0.0229488811048442,0.00170120125833964,0.0480763749333399,0.00462104537459532,0.0130002569716061,0.0293311673158597,0.00303734554709811,0.0188803623960041,0,0,0,0,0,0
20200226,0.0156529864948096,0.00324836408931103,0.0442277309775359,0.00406510434769164,0.0271814090163241,0.0426388066079418,0.00654381836028453,0.00900522126299454,0,0,0,0,0,0
20200227,0.0130421388403918,0.00304072396419802,0.0208853760598094,0.00367941643722812,0.0123714399606567,0.0425386316964415,0.00731955499181912,0.00715648306511916,0,0,0,0,0,0
20200228,0.010933456404915,0.00609086767817778,0.0442524213438419,0.0247043438150675,0.0297131204335282,0.0398930448917978,0.0068435379884689,0.0194768209995098,0,0,0,0,0,0
20200229,0.0268155612228239,0.0030650381082527,0.0379859395095333,0.0245380852612349,0.0294511815193551,0.0421810242289277,0.00734169066736425,0.0150319763706138,0,0,0,0,0,0
20200301,0.0117590803111671,0.00294452361490387,0.0405831459095693,0.00413383069760819,0.0165996218252179,0.0425830815306913,0.00725143936492874,0.0138012392742962,0,0,0,0,0,0
20200302,0.0120333873786225,0.00308371831283976,0.0182434135024162,0.0241892591781877,0.0292819089996045,0.0426185815480813,0.00743311789250762,0.0112851412040565,0,0,0,0,0,0
20200303,0.0129088256365198,0.0307257311825486,0.00242645518742202,0.0203642039097302,0.00876300880956915,0.046630125749002,0.000442263767153875,0.00233095847258378,0,0,0,0,0,0
20200304,0.0119621998272746,0.0316082845481988,0.0490517112122763,0.0208387318853248,0.00861385128073301,0.0413816876410204,0.0132502180655689,0.0055297981977988,0,0,0,0,0,0
20200305,0.0174830157011567,0.0342931877310546,0.000592357906250768,0.0128868471056535,0.00994386895844892,0.0394574401560263,0.019717318779753,0.012390045085929,0,0,0,0,0,0
20200306,0.0179767371739235,0.0384710961188783,0.00106009438798495,0.0170623330469173,0.0281020027521326,0.0326826359971609,0.00215884510301699,0.00762551147844792,0,0,0,0,0,0
20200307,0.0262150643783255,0.039186152142931,0.0033347892235503,0.0183380704121355,0.02692840278959,0.0222897122445889,0.00606262741016251,0.00509382220428641,0,0,0,0,0,0
20200308,0.0162661551015635,0.00452696508391481,0.0033198325127507,0.0355131310482671,0.028966227985153,0.0195439016393925,0.0228548125842272,0.0160245765454736,0,0,0,0,0,0
20200309,0.0204123433752137,0,0.00374392659358445,0.0350986986423306,0.012903037113376,0.00616733425519525,0.00390992198140482,0.0194114510931208,0,0,0,0,0,0
20200310,0.0143936637760159,0.0203990479744382,0.00913112078840892,0.0702559279856064,0.0134003273257853,0.0249062373467781,0.00393468722097687,0.0173635582180048,0,0,0,0,0,0
20200311,0.0152507387502166,0.00750292477348725,0.00659770186413477,0.0652050482667108,0.013958506478421,0,0.00105878366262121,0.0140487872619205,0,0,0,0,0,0
20200312,0.0245507152147134,0.0756036451056223,0.0272886470179745,0.0256836055178699,0.0245886511086673,0.021071416967071,0.0072220944562922,0.0130344780749271,0,0,0,0,0,0
20200313,0.056367117440451,0.171040735443529,0.00510018678260277,0.015757667566635,0.00266951552409521,0.0242339017138936,0.00592162185339975,0,0.00535573696555489,0,0,0,0,0
20200314,0.020597054915999,0.210760624650964,0.0445948766853511,0.0248175686692791,0.0082845603719165,0.0232761623708082,0.0037522588085499,0.0245330933906375,0,0,0,0,0,0
20200315,0.0269186962025235,0.0419557727204678,0.0133220053006786,0.0195902394201909,0.0111141865780409,0.0229628071636497,0.0110241984456438,0,0,0.117785992551851,0,0,0,0
20200316,0.0276613623303973,0.0395335845354306,0.0467122244076249,0.00980334829631583,0.011270953069547,0.0529905364859686,0.00991537238126286,0,0,0.115817739548545,0,0,0,0
20200317,0.0509999422599677,0.0731416110769441,0.0171749544347761,0.00335585425874277,0.133562340044336,0.0329705819301494,0,0,0,0.0297130045221458,0,0,0,0
20200318,0.0143387320734751,0.0627436089862355,0.0222464669612938,0.011783308051218,0.00217785991942722,0.0953597389886703,0.00798098033053318,0,0.0140491013718838,0,0,0,0,0
20200319,0.00538831007625044,0.0123449940035089,0.0518190464134242,0.00593468697769474,0.00918616439228775,0.0514868718333505,0.000595523952948704,0.0225196408756354,0,0,0,0,0,0
20200320,0.00367934685901978,0.0190418700151538,0.112611673618414,0.0312536061491491,0.00386472569884161,0.0489601849652681,0.0189178723242712,0.0201227856737925,0,0,0,0,0,0
20200321,0.00400927774686618,0.0186204287390448,0.141085956247328,0.0624646126020589,0.00976458743674174,0.0456402782684779,0.0127605325516369,0.0197246490935054,0,0,0,0,0,0
20200322,0.00404473676527071,0.00665705016257739,0.034312634969472,0.0695027728344776,0.00960567656922288,0.0588334340031671,0.0136715012366819,0.0198143857820746,0,0,0,0,0,0
20200323,0.0111767726322057,0.0342026043424571,0.111729867499629,0.0461973311012096,0.0122991785495207,0.0239673147289277,0.037178039277839,0,0.00317480674869353,0,0,0,0,0
20200324,0.0727075793895931,0.0167580774039718,0.109627816937228,0.0504971097576798,0.0275071741267022,0.0276879503521838,0.0132890543146642,0.0255725496144258,0,0,0,0,0,0
20200325,0.00539138829894018,0.0303322566062444,0.0333144035283611,0.0436617372843958,0.0272905060255667,0.0497647041322784,0.0127394654402326,0.0296602436569821,0,0,0,0,0,0
20200326,0.00333976939935833,0.00300086798210372,0.0516451536551277,0.0437929864283128,0.00924026452180791,0.0300145430456821,0.0144091503726609,0.0254039912191233,0,0,0,0,0,0
20200327,0,0.0067057003868647,0.0473052007068405,0.00595832739514245,0.0112709881011793,0.0290140858715846,0.0062793222010094,0.0239469012532353,0,0,0,0,0,0
20200328,0.00737680142537238,0.00827565523725219,0.0445738012251932,0.0067068997034831,0.00980044821161147,0.00367926283320347,0.00690014345843634,0.0259071786701301,0,0,0,0,0,0
20200329,0.0054394275862458,0.0312796594997061,0.0265826794274555,0.0600944045974083,0.0381651211478925,0.0198207594166659,0.00936151680008768,0,0.015561244850702,0,0,0,0,0
20200330,0,0.0381470135228035,0.0468787325868355,0.0595217416602543,0.0139841947501209,0.0290488446104105,0.00931690095788038,0,0.0166623772867042,0,0,0,0,0
20200331,0.0056398611244472,0.036227185541965,0.0526718929051375,0.0604601654952077,0.0105682530122808,0.0329158351074137,0.0102744274261766,0,0.0155992468584715,0,0,0,0,0
20200401,0.00134185209089375,0.005427740161878,0.0577587859155533,0.00567053510833723,0.0106534472597071,0.0669993406704256,0.00739587632858344,0.0241295618274543,0,0,0,0,0,0
20200402,0.0460634540140902,0.00687831712136989,0.0585958408889189,0.00446264297091421,0.00266002918825947,0.0454575871646651,0.00520287240358011,0.0239501942477498,0,0,0,0,0,0
20200403,0.00241447349107513,0.0580149025163917,0.0411365157697623,0.00493099394882589,0.00990146978612574,0.0437195956532816,0.0465726071630487,0.0223850518641613,0,0,0,0,0,0
20200404,0.0489849165289655,0.0263506269583088,0.0307290762100265,0.00498312957417256,0.00702695602291124,0.043108519313767,0.00618783109110553,0.0237463596380814,0,0,0,0,0,0
20200405,0.123739668807842,0.0270778427077011,0.059308193641872,0.0454879079751355,0.00707559693188661,0.02165562457398,0.0145837403366693,0,0.00702227851161371,0,0,0,0,0
20200406,0.0677023330855904,0.00825877935230277,0.0533846934577502,0.0201149705457338,0.0307081776743269,0.0440366168861841,0.0608848109673613,0.0355088696324953,0,0,0,0,0,0
20200407,0.0563470937512906,0.0169672656955769,0.0316972749804242,0.00289947597088511,0.0103934402326839,0.0477889163042533,0.00503622637820222,0.0295345917735058,0,0,0,0,0,0
20200408,0.0135995612805001,0.0471228851831723,0.0606581837780932,0.0461605824661759,0.00999310043746221,0.0118198703506895,0.01417103524402,0,0.00145667937110943,0,0,0,0,0
20200409,0.0165336639084332,0.0246136280463299,0.0538997629794802,0.0932519873792396,0.0150417285303575,0.0273123916587393,0.0213766319088881,0,0.00156323900337531,0,0,0,0,0
20200410,0.0163983697048268,0.0541399713678108,0.0299339909432576,0.0822952993075435,0.0101992750366242,0.0277177667396119,0.0155283851766741,0,0.0199498753757511,0,0,0,0,0
20200411,0.0135241344832383,0.0304642607704989,0.0250565548803792,0.0373307150794589,0.0095179121594602,0.011702351681892,0.017679985122659,0,0.00797267136364336,0,0,0,0,0
20200412,0.0477658687089113,0.0384481855527042,0.0136854890772303,0.0725421384448194,0.0179492242909367,0.0265144325201785,0.0112251407690116,0.0156959574594966,0,0,0,0,0,0
20200413,0.039423678641536,0.012505685012878,0.00552982834046761,0.0254429583280083,0.01704482683267,0.0276687792023836,0.0115787339229363,0.0222517316903887,0,0,0,0,0,0
20200414,0.158789740603398,0.0233209368561479,0.0429683728550668,0.0294437813398156,0.086206568275491,0.0428181027127012,0,0.0255960775846862,0.00810358762477132,0,0,0,0,0
20200415,0.132447395165879,0.0654376689703668,0.0233005025402552,0.0257305035130973,0.106616180178973,0.0355054928236841,0,0.0197082632781173,0.00760754256876125,0,0,0,0,0
20200416,0.259944684572518,0.0164815115957115,0.0500514976781351,0.0440155841488927,0.00362205165662659,0.0239977579611138,0.0451931845448139,0,0.00579268520182662,0,0,0,0,0
20200417,0.0996393073504358,0.0441279877115466,0.04448527560407,0.0740842500895212,0.0113125648683219,0.0419606634361178,0,0.103494954611996,0.0059939568226039,0,0,0,0,0
20200418,0.0633819368285834,0.0672554776547876,0.0508245820291818,0.0592268722120567,0.0154268621952854,0.0427893938449466,0,0.10300586586468,0.00676503802061214,0,0,0,0,0
20200419,0.0946071902683857,0.0537858690447265,0.0396069676998679,0.0291162287152319,0.00103800989944913,0.036529659077252,0,0.102926946468072,0.00732544635414193,0,0,0,0,0
20200420,0.158408417132881,0.050341942312755,0.0545854818116253,0.0338283853456898,0.00134176595389428,0.0884859696519665,0,0.103301002837043,0.00497293565465263,0,0,0,0,0
20200421,0.273553547475119,0.0458151694509872,0.0532291648930045,0.0166734461345442,0,0.0877922909020553,0,0.0461608103948982,0,0,0,0,0,0
20200422,0.162519173278731,0.0416257044378401,0.0545738007415148,0.014884932737782,0.00325040305466202,0.0710530777617646,0,0.018170296822599,0,0,0,0,0,0
20200423,0.164174902562808,0.0246402052998584,0.0538690463744912,0.0155500024499937,0.00270601105322004,0.0829990907613312,0,0.0420783905717144,0,0,0,0,0,0
20200424,0.138757708316225,0.0293103372550153,0.0126728252947197,0.0163763733239037,0.0037954699794956,0.0350747264837478,0.101921906878192,0,0.00549010743171964,0,0,0,0,0
20200425,0.165528399210296,0.0249159166313159,0.0370514626983259,0.0144195482667888,0.00719941490026249,0.0695258655682294,0,0.0469633898156148,0.00405933121397763,0,0,0,0,0
20200426,0.165340776658526,0.0227002258734711,0.0638375623983693,0.0167530312230678,0.00213856146805879,0.0521913629561794,0,0.0560118401440692,0,0,0,0,0,0
20200427,0.168167225328639,0.0238900826455572,0.0305684031438366,0.0148838439450077,0.000295133166380776,0.0758061025535718,0,0.0183908087818276,0.00764351769992418,0,0,0,0,0
20200428,0.119958806422923,0.11034406070478,0.0136391707321244,0.01852036781885,0.0180785649488308,0.0389565173826111,0.0284652146995906,0,0.00321771834391881,0,0,0,0,0
20200429,0.121633046247881,0.113391532088716,0.0072161662385274,0.0290744101741135,0.0181942473331572,0.0250293109369045,0.0731724794628185,0,0.00353229231529248,0,0,0,0,0
20200430,0.157131419268261,0.0156166106370916,0.0143834797448733,0.0327585483278342,0.0708404939159434,0.0375131059065836,0,0.0143643412421088,0,0,0,0,0,0
20200501,0.0510979133260359,0.00352958859261682,0.0309007564877144,0.0248280576148624,0.0713704450306227,0.034592588322668,0,0,0.00296737674187412,0,0,0,0,0
20200502,0.0732795216274044,0.0387765461237439,0.0682819356736455,0.0183140530843918,0.0815370618958659,0.0420836569194504,0,0,0.00267731368690015,0,0,0,0,0
20200503,0.070313935333689,0.0471838212432953,0.051654366142877,0.0199864330030538,0.0774309658531,0.0282343445856788,0,0.0058997152081144,0.00307166230322506,0,0,0,0,0
